company_number,Officer_full_name,occupation,LinkedIn ID
06055144,Philip James White,Director,https://www.linkedin.com/in/philipjwhite/?originalSubdomain=uk
06131747,Martin Degaris Rowden,Company Director,https://www.linkedin.com/in/martin-rowden-892414/?originalSubdomain=uk
06131747,Martin Degaris Rowden,(blank),https://www.linkedin.com/in/martin-rowden-892414/?originalSubdomain=uk
06131747,Peter Tobias Alpsten,Company Director,https://www.linkedin.com/in/tobias-alpsten/?originalSubdomain=uk
06221457,Jonathan Kirkup,Accountant,https://www.linkedin.com/in/jonathan-kirkup-822992a/?originalSubdomain=uk
06221457,Mark Parry,Solicitor,https://www.linkedin.com/in/mark-parry-010abb10/?originalSubdomain=uk
06221457,Mohor Roy,(blank),https://www.linkedin.com/in/mohor-roy-fcg-350b0113/?originalSubdomain=uk
06221457,Paul Struthers,Managing Director,https://www.linkedin.com/in/paul-struthers-6798317/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
06223331,Aspasia Dellaporta,Research Consultant,https://www.linkedin.com/in/aspasia/?originalSubdomain=uk
06223331,Benjamin James Marvell,Software Engineer,https://www.linkedin.com/in/marvell/?originalSubdomain=uk
06249399,Karen Matsushima King,(blank),https://www.linkedin.com/in/karen-king-76099a2/
06249399,Katherine De Klein Brody,Lawyer,https://www.linkedin.com/in/katherine-brody-b1116013/?originalSubdomain=uk
06250097,Eric William Robert Mitchell,Company Director,https://www.linkedin.com/in/eric-mitchell-09952238/?originalSubdomain=uk
06250097,Eric William Robert Mitchell,(blank),https://www.linkedin.com/in/eric-mitchell-09952238/?originalSubdomain=uk
06250097,Jonathan Nicholas Thompson,Ceo,https://www.linkedin.com/in/jonathannthompson/?originalSubdomain=uk
06263821,Maria Dolores Saiz Iglesias,Company Director,https://www.linkedin.com/in/dolores-saiz/?originalSubdomain=uk
06263821,Paul Parsons,Company Director It  Consultant,https://www.linkedin.com/in/paulparsons/?originalSubdomain=uk
06294462,Konstantinos Damianakis,Consultant,https://www.linkedin.com/in/kdamianakis/?originalSubdomain=uk
06386360,James Stewart Uffindell,Director,https://www.linkedin.com/in/james-uffindell/?originalSubdomain=uk
06434064,Joanne Margaret Hughes,Accounts Manager,https://www.linkedin.com/in/jo-hughes-81010136/?originalSubdomain=uk
06472420,Bjorn Alex Paul Conway,Chief Executive Officer,https://www.linkedin.com/in/bjornconway/?originalSubdomain=uk
06472420,Stephen Richard Winters,Chief Financial Officer,https://www.linkedin.com/in/steve-winters-16b3b518/?originalSubdomain=uk
06513111,Marc Graham Churchouse,Direct,https://www.linkedin.com/in/marc-churchouse-021aa72/?originalSubdomain=uk
06517726,Benjamin David White,Managing Director,https://www.linkedin.com/in/ben-white-792a8b24/?originalSubdomain=uk
06517726,Edward Dylan Cox,It Manager,https://www.linkedin.com/in/edcox/?originalSubdomain=uk
06517726,Matthew Jason Haworth,Consultant,https://www.linkedin.com/in/matthaworth/?originalSubdomain=uk
06550550,John William Mcdonald,Plant Manager,https://www.linkedin.com/in/john-mcdonald-1ab4947/?originalSubdomain=uk
06586801,Mark Justin Dale,Concultant,https://www.linkedin.com/in/mark-dale-70a61b9/?originalSubdomain=uk
06586801,Wajid Shafiq,Consultant,https://www.linkedin.com/in/wajid-shafiq-a8a4b74/?originalSubdomain=uk
06648439,Christopher Glenn Schmitt,General Counsel,https://www.linkedin.com/in/chris-schmitt-b012b27/
06648439,Mark David Mcclain,Ceo,https://www.linkedin.com/in/markmcclainceo/
06697737,Emily Kate Vernon,Company Director,https://www.linkedin.com/in/emily-vernon-9b554311a/?trk=people-guest_people_search-card&originalSubdomain=uk
06697737,Emily Kate Vernon,(blank),https://www.linkedin.com/in/emily-vernon-9b554311a/?trk=people-guest_people_search-card&originalSubdomain=uk
06697737,Glynn Roy Carlisle,Director,https://www.linkedin.com/in/glynn-carlisle-9269272/?originalSubdomain=uk
06726289,John Paul Atherton,Director,https://www.linkedin.com/in/johnpaulatherton/?originalSubdomain=uk
06726289,Laura Ann Crossley,Director,https://www.linkedin.com/in/lauraanncrossley/?originalSubdomain=uk
06726289,Stuart Alexander Murdoch,Director,https://www.linkedin.com/in/stuartamurdoch/?originalSubdomain=uk
06737668,Rory Munday,Director,https://www.linkedin.com/in/rory-munday-172982a/?originalSubdomain=uk
06820760,Matthew John Gepp,Chief Financial Officer,https://www.linkedin.com/in/matthew-gepp-4850561/
06832269,Malcolm Derek Cannon,Company Director,https://www.linkedin.com/in/malcolmdcannon-1/?originalSubdomain=uk
06938324,Angel Vina Castineiras,Ceo,https://www.linkedin.com/in/angelvina/
06938324,Carmen Patino,(blank),https://www.linkedin.com/in/carmen-patino-3222aba/
06943638,Gavin Paul Acheson Aiken,Business Consultant,https://www.linkedin.com/in/gavin-aiken-7241911a/?originalSubdomain=uk
06946606,Denis Pavlovich Kaminskiy,Company Director,https://www.linkedin.com/in/denis-kaminskiy-a176582/?originalSubdomain=uk
06946606,Marc Avi Shaw,Director,https://www.linkedin.com/in/marc-shaw-40a59a1/?originalSubdomain=uk
06967555,Dmitry Samarin,Director,https://www.linkedin.com/in/dmitry-samarin-68931415/?originalSubdomain=uk
06993037,John Macdonald Booth,Consultant,https://www.linkedin.com/in/johnbooth1/?originalSubdomain=uk
06993037,Rachel Anne Booth,Business Consultant,https://www.linkedin.com/in/rachel-booth-10837811/?originalSubdomain=uk
06993037,Rachel Anne Booth,(blank),https://www.linkedin.com/in/rachel-booth-10837811/?originalSubdomain=uk
07003500,Chantelle Breithaupt,Director,https://www.linkedin.com/in/chantelle-breithaupt/
07003500,Marc Peter Taxay,Legal Executive,https://www.linkedin.com/in/marc-taxay-43a60a2/
07005288,Daniel John Turner,Ceo,https://www.linkedin.com/in/daniel-turner-a0aa90/?originalSubdomain=uk
07005288,"Dr Wiseman, Simon Robert",Chief Technology Officer,https://www.linkedin.com/in/simon-wiseman-56111024/?originalSubdomain=uk
07005288,James Wallace,Lawyer,https://www.linkedin.com/in/jameswallaceesq/
07005288,Sean David Berg,General Manager,https://www.linkedin.com/in/sean-berg-0356711/
07078823,Andrew Robert Brown,Director,https://www.linkedin.com/in/andrew-brown-a30b501/?originalSubdomain=uk
07078823,David William Lister,Company Director,https://www.linkedin.com/in/david-lister-0392541/?originalSubdomain=uk
07078823,Jacqueline De Rojas,Company Director,https://www.linkedin.com/in/jderojas/
07078823,Jonathan Mark Heather,(blank),https://www.linkedin.com/in/mark-heather-6568b137/?originalSubdomain=uk
07078823,Michael Gerald Mclaren,Finance Director,https://www.linkedin.com/in/mike-mclaren-b565261/?originalSubdomain=uk
07078823,Michelle Denise Senecal De Fonseca,Company Director,https://www.linkedin.com/in/michellesenecaldefonseca/?originalSubdomain=uk
07078823,Sheila May Flavell,Director,https://www.linkedin.com/in/sheilaflavell/?originalSubdomain=uk
07098618,"Dr Shouraboura, Nadia",Director,https://www.linkedin.com/in/nadiashouraboura/
07098618,Emma Elizabeth Lloyd,Director,https://www.linkedin.com/in/emmalloyd/?originalSubdomain=uk
07098618,Gavin Echlin Patterson,Director,https://www.linkedin.com/in/gavin-e-patterson/?originalSubdomain=uk
07098618,Julia M Brown,Company Director,https://www.linkedin.com/in/juliambrown/
07098618,Julie Helen Southern,Director,https://www.linkedin.com/in/julie-southern-485b328a/?originalSubdomain=uk
07098618,Neill Abrams,(blank),https://www.linkedin.com/in/neill-abrams-a5300244/?originalSubdomain=uk
07098618,Richard Haythornthwaite,Company Director,https://www.linkedin.com/in/rick-haythornthwaite/?originalSubdomain=uk
07098618,Robert Mcneill Cooper,(blank),https://www.linkedin.com/in/robert-cooper-1643882b/?originalSubdomain=uk
07098618,Timothy Steiner,Dircetor,https://www.linkedin.com/in/tim-steiner-2b87a621/?originalSubdomain=uk
07130618,Ian Brocklehurst,Director,https://www.linkedin.com/in/ian-brocklehurst-14139926/?originalSubdomain=uk
07166540,Glen Williams,Managing Director / Consultant,https://www.linkedin.com/in/glen-williams-22ab481b2/?originalSubdomain=uk
07166540,Glen Williams,(blank),https://www.linkedin.com/in/glen-williams-22ab481b2/?originalSubdomain=uk
07178644,"Professor Bromley, Roger John",Director,https://www.linkedin.com/in/roger-bromley-4557395/?originalSubdomain=uk
07203051,Benedict Edwin Stewart,It Consultant,https://www.linkedin.com/in/benestewart/?originalSubdomain=uk
07203051,Max Stewart,Director,https://www.linkedin.com/in/maxstewart/?originalSubdomain=uk
07207185,Graham Thomson,Company Director,https://www.linkedin.com/in/graham-thomson-a08a4b1/?originalSubdomain=sa
07277719,"Dr Hayat, Zia",Company Director,https://www.linkedin.com/in/ziahayat/?originalSubdomain=uk
07277719,"Mr. Ritchie, Garth William",Director/Partner,https://www.linkedin.com/in/garth-ritchie-25353519b/?originalSubdomain=uk
07311921,Carolyn Elizabeth Bain,(blank),https://www.linkedin.com/in/carolyn-bain-b2b89988/?originalSubdomain=uk
07311921,"Dr Mitchell, James Christopher",Business Strategist,https://www.linkedin.com/in/jamesmitchellstrategicblue/?originalSubdomain=uk
07311921,Michael Timothy Smith,,https://www.linkedin.com/in/mike-smith-b532052a/?originalSubdomain=uk
07321601,Raj M Dani,Chief Financial Officer,https://www.linkedin.com/in/raj-dani-2608262/
07321601,Shalini Sharma,Chief Legal Officer And Secretary,https://www.linkedin.com/in/shalini-sharma-1a899411/
07416642,Richard Edward Trainor,Ceo,https://www.linkedin.com/in/rick-trainor/
07420777,Jean-Marc Roland Pierre Gardin,Director,https://www.linkedin.com/in/gabriele-pieralli/
07420777,Mark Antony Hewer,Managing Director,https://www.linkedin.com/in/mark-hewer-5367693/?originalSubdomain=uk
07420777,Patrick Albert Thomas Lacey,Accountant,https://www.linkedin.com/in/patrick-lacey-101a994/?originalSubdomain=uk
07420777,Patrick Lacey,(blank),https://www.linkedin.com/in/patrick-lacey-101a994/?originalSubdomain=uk
07451655,Stephen Samuel Alexander Millar,Solicitor,https://www.linkedin.com/in/millarstephen/?originalSubdomain=uk
07452630,Anita Jane Allott,Director,https://www.linkedin.com/in/anitaallott/?originalSubdomain=uk
07452630,"Dr Allott, Nicholas Mark",Director,https://www.linkedin.com/in/nickallott/?originalSubdomain=uk
07459589,Ian Carlisle,Managing Director,https://www.linkedin.com/in/ian-carlisle-36939a11/?originalSubdomain=uk
07533381,Emma Dunlop,Director,https://www.linkedin.com/in/emma-dunlop-6b98162b/?originalSubdomain=uk
07533381,Forbes Mckenzie,Director,https://www.linkedin.com/in/forbesmckenzie/?originalSubdomain=uk
07535099,Damian Schogger,,https://www.linkedin.com/in/damianschogger/?originalSubdomain=uk
07579109,Kevin Elliott Barton,Ceo,https://www.linkedin.com/in/kevbarton/?originalSubdomain=uk
07579109,Stewart Cameron,Director,https://www.linkedin.com/in/stewart-j-cameron/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
07594367,Marjorie Anne Karlsen,Director,https://www.linkedin.com/in/marjoriekarlsen/?originalSubdomain=uk
07594665,Paul Kaye,Consultant,https://www.linkedin.com/in/paul-kaye-intelliqa/?originalSubdomain=uk
07710092,Graham Andrew Mccusker,Management Consultant,https://www.linkedin.com/in/graham-mccusker-at-sentinel/?originalSubdomain=uk
07710092,Lee Anthony Coupland,Management Consultant,https://www.linkedin.com/in/lee-coupland-723216b/?originalSubdomain=uk
07783919,Garry Peter Jones,Director,https://www.linkedin.com/in/garry-jones-530b0116b/?originalSubdomain=uk
07783919,Marthinus John Botha,Company Director,https://www.linkedin.com/in/martinbotha/?originalSubdomain=uk
07783919,Philip Adrian Bird,Software Engineer,https://www.linkedin.com/in/birdphil/?originalSubdomain=uk
07814100,Boyd Douglas Mulvey,Director,https://www.linkedin.com/in/boyd-mulvey-160ab1/?originalSubdomain=uk
07817315,Andrew Marshall,Director,https://www.linkedin.com/in/andrew-marshall-4675b864/?originalSubdomain=uk
07855409,Robin Clifford Tucker,Management Consultant,https://www.linkedin.com/in/robin-tucker-119931/?trk=author-info__article-link
07858061,Michael Rhys Evans,President And Managing Partner,https://www.linkedin.com/in/michael-evans-6b920a11/?originalSubdomain=uk
07945978,Juliana Chien-Ying Chen,Business Executive,https://www.linkedin.com/in/juliana-c-chen/
07966406,Bryn Kenneth Sage,Chief Executive,https://www.linkedin.com/in/bryn-sage-b121141/?originalSubdomain=uk
07973969,Rajal Patni,Accountant,https://www.linkedin.com/in/rajal-patni-b2b0a528/?originalSubdomain=uk
07973969,Rishin Patni,(blank),https://www.linkedin.com/in/rajal-patni-b2b0a528/?originalSubdomain=uk
07973969,Rohit Kumar Patni,Director,https://www.linkedin.com/in/rajal-patni-b2b0a528/?originalSubdomain=uk
07973969,Vivek Kumar Patni,Company Director,https://www.linkedin.com/in/vivek-patni/?originalSubdomain=uk
07976189,Gregory Allison Clarke,Director,https://www.linkedin.com/in/greg-clarke-5711702b2/?originalSubdomain=uk
07976189,Peter Raymond Gerard Williamson,Director,https://www.linkedin.com/in/peter-williamson-5bb87377/?originalSubdomain=uk
07980151,Steve O'callaghan,Director,https://www.linkedin.com/in/stephen-o-callaghan-16388921/?originalSubdomain=uk
07980151,William Stephen Ward,Director,https://www.linkedin.com/in/william-bill-ward-3133658a/?originalSubdomain=uk
07982374,Daniel Edward Madden,"Evp & Chief Financial Officer, Medallia, Inc.",https://www.linkedin.com/in/3danmadden/
07982374,Hanna Steinbach,Evp & Chief Legal Officer,https://www.linkedin.com/in/hannasteinbach/
07985985,Linda Stevens,Company Director,https://www.linkedin.com/in/linda-stevens-19594533/?originalSubdomain=uk
07985985,Linda Stevens,(blank),https://www.linkedin.com/in/linda-stevens-19594533/?originalSubdomain=uk
07994522,Antonio GÃ³mez Jarillo,Director,https://www.linkedin.com/in/antonio-gomez-jarillo-25238748/
07994522,Miyuki Ide,Director / Chairman,https://www.linkedin.com/in/miyuki-ide-3302183/
07994522,Miyuki Ide,Director/Chairman,https://www.linkedin.com/in/miyuki-ide-3302183/
08024496,Sunil Shah,Consultant,https://www.linkedin.com/in/sunilshah19/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
08045123,Adam Jonathan Jacobs,Management Consultant,https://www.linkedin.com/in/adam-jacobs-455463/?originalSubdomain=uk
08045123,Amabel Grant,Chief Executive,https://www.linkedin.com/in/amabelgrant/?originalSubdomain=uk
08045123,Samuel Richard Peachey,Cfo,https://www.linkedin.com/in/sam-peachey-25b79a17/?originalSubdomain=uk
08061816,Christopher John Dorn,Company Director,https://www.linkedin.com/in/chris-dorn-b3a48a20/?originalSubdomain=uk
08061816,Diane Marie Mcgregor,Company Director,https://www.linkedin.com/in/diane-mcgregor-84480543/?originalSubdomain=uk
08113293,Ian Kevin Bell,Chief Executive Officer,https://www.linkedin.com/in/iankbell/?originalSubdomain=uk
08118696,Stuart Colvin Mckean,Director,https://www.linkedin.com/in/stuartmckean/?originalSubdomain=uk
08144558,Adrian Martin Watson,Chartered Accountant,https://www.linkedin.com/in/adrian-watson-7457a024/?originalSubdomain=uk
08144558,Daniel John Edward Schnurr,Chartered Surveyor,https://www.linkedin.com/in/danschnurr/?originalSubdomain=uk
08144558,David James Fox,Managing Director,https://www.linkedin.com/in/dave-fox-6246678/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
08144558,Paul Jason Fearn,Operations Director,https://www.linkedin.com/in/paul-fearn-0b88a810/?originalSubdomain=uk
08154069,Simon Andrew Wilkes,"Consultancy, Interim Solutions And Development",https://www.linkedin.com/in/simon-wilkes-19723352/?originalSubdomain=uk
08158704,Carolyn Jean Bedford,Accountant,https://www.linkedin.com/in/cjbedford/?originalSubdomain=uk
08158704,Paul Thomas Fletcher,Executive Director,https://www.linkedin.com/in/paultfletcher/?originalSubdomain=uk
08158704,Victoria Burnett,(blank),https://www.linkedin.com/in/victoria-vicky-burnett-46364ba/?originalSubdomain=uk
08227826,"Dr De Rossi, Stefano Marco Maria",Entrepreneur,https://www.linkedin.com/in/sderossi/?originalSubdomain=uk
08227826,Massimo Grava,Director,https://www.linkedin.com/in/massimograva/
08235305,Andrew Mark Burns,Director,https://www.linkedin.com/in/mark-burns-7797033b/?originalSubdomain=uk
08249700,Sam Menter,Director,https://www.linkedin.com/in/sammenter/?originalSubdomain=uk
08267893,John Edward Abbott,Director,https://www.linkedin.com/in/john-abbott-99b05a2/?originalSubdomain=uk
08267893,Lucy Kathryne Edge,Coo,https://www.linkedin.com/in/lucyedge/?originalSubdomain=uk
08268206,Mona King Yuet Chu,Finance Professional,https://www.linkedin.com/in/mona-chu-a78a696/
08268206,Simon Malek-Jahanian,Business Executive,https://www.linkedin.com/in/simonmalek-jahanian/?originalSubdomain=uk
08268206,Stephen O'brien,Business Executive,https://www.linkedin.com/posts/stephen-o-brien-31a15b3_pure-storage-the-eco-friendly-solution-for-activity-7036728847307849728-Zsf3/
08271078,Andrew Campbell Patterson,Operations Director,https://www.linkedin.com/in/andrew-patterson-4654196/?originalSubdomain=uk
08271078,Andrew William Hughes Hallett,Director,https://www.linkedin.com/in/andrew-hughes-hallett-1b411210/?originalSubdomain=uk
08271078,Steven Ellis,Company Director,https://www.linkedin.com/in/steve-ellis-661592b/?originalSubdomain=uk
08327063,Matthew Norris,Director,https://www.linkedin.com/in/matt-norris-39228040/?originalSubdomain=uk
08407866,Benjamin John Howes,Director,https://www.linkedin.com/in/bjhowes/?originalSubdomain=uk
08407866,Ciaran Patrick Merrigan,Director,https://www.linkedin.com/in/ciaran-merrigan-4bb07018/?originalSubdomain=uk
08407866,Moira Fraser Andrews,Director,https://www.linkedin.com/in/moiraandrews/?originalSubdomain=uk
08468235,Walt Anderson,(blank),https://www.linkedin.com/in/waltandersonavealto/
08479904,Sreenivasulu Kothapalle,It Consultant,https://www.linkedin.com/in/sreenivasulukothapalle/
08508188,Richard Timothy Blain,Director,https://www.linkedin.com/in/richardblainearthi/?originalSubdomain=uk
08515908,Douglas Spencer Tropp,Director,https://www.linkedin.com/in/douglas-tropp-8340747/
08515908,Paul Jonathan Downham,Vp Customer Service,https://www.linkedin.com/in/paul-downham-2a6a068b/
08537138,Andrew Alexander Frangleton,Healthcare Informaticist,https://www.linkedin.com/in/andrew-frangleton-8ba91b21/?originalSubdomain=uk
08537138,Charles Harp,Ceo,https://www.linkedin.com/in/charles-e-harp/
08537781,Daniel Nowok,Regional Sales Director Of Ls Telcom Ag,https://www.linkedin.com/in/daniel-nowok-70283325/
08537781,Roland Goetz,Coo,https://www.linkedin.com/in/roland-g%C3%B6tz-2115511/
08538777,Ambrina Trudgill,Director,https://www.linkedin.com/in/ambrina-trudgill-59533449/?originalSubdomain=uk
08538777,Andrew Perkins,Director,https://www.linkedin.com/in/andyperkins49/?originalSubdomain=uk
08538777,Paul Michael Greenhead,Director,https://www.linkedin.com/in/paul-greenhead-800a8a55/?originalSubdomain=uk
08538777,Piers Morgan,"Solicitor, Company Director",https://www.linkedin.com/in/piers-morgan-51194047/?originalSubdomain=uk
08562035,Catherine Graham,Chief Financial Officer,https://www.linkedin.com/in/catherine-graham-927630/?originalSubdomain=uk
08562035,James Sporle,Director,https://www.linkedin.com/in/james-s-8a46b986/
08564481,David Roy Bletso,Cfo,https://www.linkedin.com/in/david-bletso-68011b117/?originalSubdomain=uk
08564481,Susan Bowen,Ceo,https://www.linkedin.com/in/susan-bowen/?originalSubdomain=uk
08617088,James Richard Gray,Director,https://www.linkedin.com/in/jamesgray1/?originalSubdomain=uk
08617088,Jeremy Dyce Duckworth,Chief Financial Officer,https://www.linkedin.com/in/jeremy-duckworth-7b6226159/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=uk
08617088,Mark Stephen Edmondson,Company Director,https://www.linkedin.com/in/mark-edmondson-2010159/?originalSubdomain=uk
08630286,Lisa Christie Rowe,Director,https://www.linkedin.com/in/lisa-rowe-51752b26/?originalSubdomain=uk
08641679,Angus Robert Flett,Director,https://www.linkedin.com/in/angus-flett-044ab58/?originalSubdomain=uk
08641679,Barbara Lawson Anderson,Director,https://www.linkedin.com/in/barbaraanderson100/?originalSubdomain=uk
08641679,Ian Mccaig,Director,https://www.linkedin.com/in/ian-mccaig-b8264/?originalSubdomain=uk
08641679,Neil Colin Smith,Director,https://www.linkedin.com/in/neil-smith-79767527/?originalSubdomain=uk
08645159,Jeffrey Thomas Kowalski,"Svp, Legal",https://www.linkedin.com/in/jeffrey-kowalski-6109965/
08645159,Kelliann Mccabe,Chief People Officer,https://www.linkedin.com/in/kelliannmccabe/
08647225,Andrew Christopher Stanniland,Ceo,https://www.linkedin.com/in/andrewstanniland/?originalSubdomain=uk
08647225,Christopher Benoit Waller Shaw,Company Director,https://www.linkedin.com/in/shawchris/?originalSubdomain=uk
08647225,Roberto Minella,Company Director,https://www.linkedin.com/in/robertominella/?originalSubdomain=it
08647225,Steven George Murray,Company Director,https://www.linkedin.com/in/steve-murray-fraes-31b158/?originalSubdomain=uk
08657895,Daniel Paul Winchester,Self Employed,https://www.linkedin.com/in/danwinchester/?originalSubdomain=uk
08657895,Jessica Charlotte Alderson,Founder,https://www.linkedin.com/in/jessica-alderson-40890129/?originalSubdomain=uk
08657895,Mary Ann Austin,(blank),https://www.linkedin.com/in/ann-austin-8748293a/?originalSubdomain=uk
08657895,Morgan Cauvin,Corporate Affairs Director,https://www.linkedin.com/in/morgancauvin/?originalSubdomain=be
08678112,Ian Stewart Wimbush,Director,https://www.linkedin.com/in/ian-wimbush-bb4b68a2/?originalSubdomain=uk
08683577,Matthew John Dreaper,Finance Director,https://www.linkedin.com/in/mdreaper/?originalSubdomain=uk
08683577,Matthew John Dreaper,(blank),https://www.linkedin.com/in/mdreaper/?originalSubdomain=uk
08683577,Michael Lawrence,Company Director,https://www.linkedin.com/in/michael-lawrence-4abb9a11/?originalSubdomain=uk
08683577,Robert Paul Spurrett,Engineer,https://www.linkedin.com/in/robspurrett/?originalSubdomain=uk
08683577,Sean George Cronin Sutcliffe,Company Director,https://www.linkedin.com/in/sean-sutcliffe-sgcs/?originalSubdomain=uk
08686981,Andrew Jones,Operations Manager,https://www.linkedin.com/in/andy-jones-9867977b/?originalSubdomain=uk
08686981,Charles Derek White,Director,https://www.linkedin.com/in/charles-white-fciis-thecyberscheme/
08686981,Richard Jarvis,(blank),https://www.linkedin.com/in/richard-jarvis-9a5a173/?originalSubdomain=uk
08761455,Harbinder Uppal,Director,https://www.linkedin.com/in/harbinder-uppal-780b62149/?originalSubdomain=uk
08761455,Nicholas Michael Caplan,Director,https://www.linkedin.com/in/nick-caplan-5267a73/details/experience/
08761455,Noel Douglas,Chief Financial Officer,https://www.linkedin.com/in/noel-douglas-8316587/?originalSubdomain=uk
08761455,Paramjit Singh Uppal,Management Consultant,https://www.linkedin.com/in/paramjit-uppal-899516/?originalSubdomain=uk
08761455,Philip Victor Jordan,Director,https://www.linkedin.com/in/jordanphil/?originalSubdomain=uk
08761455,Stephen Derrick Breach,Director,https://www.linkedin.com/in/steve-breach-7469a71/?originalSubdomain=uk
08778322,Thomas Seifert,Managing Director,https://www.linkedin.com/in/thomas-seifert-89233b141/
08801839,Mireille Elhajj,Business Consultant,https://www.linkedin.com/in/07meh/?originalSubdomain=uk
08803824,Mark Edward Taylor,Director,https://www.linkedin.com/in/mark-taylor-b9290b2/?originalSubdomain=uk
08827796,Richard Philip Dickins,Director,https://www.linkedin.com/in/richard-dickins-socialvalue/?originalSubdomain=uk
08858899,Rene Maria Smit,"Senior Director (Regional Finance, Emea)",https://www.linkedin.com/in/ren%C3%A9-smit-5861b617/
08912247,Bradley Mark Petzer,Director,https://www.linkedin.com/in/bradpetzer/?originalSubdomain=uk
08912247,Robert Andrew Coupland,Director,https://www.linkedin.com/in/rob-coupland/?originalSubdomain=uk
08923947,Sarah Smith,Hr Director,https://www.linkedin.com/in/sarahsmithtwi/?originalSubdomain=uk
08923947,Satoru Johan Ogawa,Cfo,https://www.linkedin.com/in/satorujogawa/
08927013,Andrew William John Gueritz,Management Consultant,https://www.linkedin.com/in/gueritz/?originalSubdomain=uk
08927013,"Dr Secher, David Stanley",Company Director,https://www.linkedin.com/in/dr-david-secher-ma-phd-rttp-4416928/?originalSubdomain=uk
08927013,Robert Stephen Coles,Director,https://www.linkedin.com/in/robert-coles-07a83314/?originalSubdomain=uk
08927013,Stuart Alexander Jubb,Company Director,https://www.linkedin.com/in/stuart-jubb-33a26232/?originalSubdomain=uk
08927013,Thomas Segun Ilube,Managing Director,https://www.linkedin.com/in/tomilube/?originalSubdomain=uk
08927511,Elizabeth Ashall-Lymn,Director,https://www.linkedin.com/in/lizashallpayne/?originalSubdomain=uk
08927511,Thomas James Lymn,(blank),https://www.linkedin.com/in/tom-lymn-07453823/?originalSubdomain=uk
08927511,Timothy Grahame Andrews,Company Director,https://www.linkedin.com/in/tim-andrews-6165b93/?originalSubdomain=uk
08949692,Philip Touzani,Driver,https://www.linkedin.com/in/filtee/?originalSubdomain=uk
09005530,Michael Anthony Hunter,Director,https://www.linkedin.com/in/mike-hunter-59a702b/?originalSubdomain=uk
09072343,"Dr Williams, Paul Anthony",Managing Director,https://www.linkedin.com/in/dr-paul-williams-a3116b9/?originalSubdomain=uk
09072343,Gareth Parry,Program Director,https://www.linkedin.com/in/gareth-parry-794b446/?originalSubdomain=uk
09072343,Michael Andrew Jones,Finance Director,https://www.linkedin.com/in/mike-jones-9bb32119b/?originalSubdomain=uk
09072343,Michael Batty,Company Director,https://www.linkedin.com/in/michael-batty-6738045/?originalSubdomain=uk
09090308,Debbie Wong Tuck,Chief Financial Officer,https://www.linkedin.com/in/debbie-tuck-962b33/
09090308,George James Mulhern,Director,https://www.linkedin.com/in/geomulhern/
09128638,Muhammad Kamran Khan,Business,https://www.linkedin.com/in/kamrankha/
09168117,Marc Andrew Stewart,Director,https://www.linkedin.com/in/marc-stewart-2a230937/
09172822,Lee Anthony Allen,Director,https://www.linkedin.com/in/lee-allen-12888048/
09197997,Adam Daniel Watts,Investor Director,https://www.linkedin.com/in/adam-watts-bristol/
09197997,Guy Battle,Management Consultant,https://www.linkedin.com/in/guybattle/
09197997,Guy Battle,(blank),https://www.linkedin.com/in/guybattle/
09197997,Nathan Goode,,https://www.linkedin.com/in/nathangoode/
09210981,Faye Callaghan,Company Director,https://www.linkedin.com/in/faye-callaghan-a8611247/
09221862,Justin Simon Mark Basini,Ceo,https://www.linkedin.com/in/justinbasini/
09223668,James Howells,Director,https://www.linkedin.com/in/james-howells-b0572047/
09228224,Paul Martin Haitham Taylor,Director,https://www.linkedin.com/in/martin-taylor-20143a4/
09228224,Paul Martin Haitham Taylor,(blank),https://www.linkedin.com/in/martin-taylor-20143a4/
09228224,Sean Zain Taylor,Managing Director,https://www.linkedin.com/in/sean-taylor-dl-8514414/
09232100,Gary Hacker,Lawyer,https://www.linkedin.com/in/gary-hacker-501a1a126/
09232100,Peter Boyd Bailey,Cso,https://www.linkedin.com/in/peter-bailey-a61ba76/
09237813,Darren Guy,Finance Director,https://www.linkedin.com/in/darren-guy-1a468742/
09242359,Gavin Jackson,Ceo,https://www.linkedin.com/in/gavin-jackson-28b845/
09242359,Graham Stephen Budd,Company Director,https://www.linkedin.com/in/graham-budd-3867ab17/
09242359,James Gralton,Director,https://www.linkedin.com/in/james-gralton-258a5010/
09242359,Philip David Avery,Director,https://www.linkedin.com/in/phil-avery-9b116b1/
09274699,"Dr Liggins, Jason",Company Director,https://www.linkedin.com/in/jasonliggins/
09318672,Yuichi Abe,Director,https://www.linkedin.com/in/yuichi-abe-30a0aba0/
09322680,David Lindsay Holman,Director,https://www.linkedin.com/in/dave-holman-2756481/
09322680,"Dr Lilly, Andrew Stuart",Director,https://www.linkedin.com/in/andy-lilly-6499b6/
09335968,Brady Dewayne Mickelsen,Chief Legal Officer,https://www.linkedin.com/in/bradymickelsen/
